x,y,move,label
0.9434008021265717,0.32944425190387755,1.0,
0.3089408925079839,0.972829290902319,1.0,
-0.9203896433580869,-0.2966634553578117,1.0,
-0.9260969214417707,-0.5254421171050503,1.0,
-1.0624574548734111,0.233731721242081,1.0,
-0.39217737442007994,0.9631054179610358,1.0,
-0.8669515184350557,-0.4448172932664694,1.0,
-0.8025742481549029,-0.4804611725448979,1.0,
0.5438977583555894,-0.8166397599125823,1.0,
0.6368140919598759,-0.8211527997034819,1.0,
0.7754238080216957,-0.5014994619392603,1.0,
-0.9432072684651314,-0.34556789784951863,1.0,
0.7918665499709341,0.6132951720311888,1.0,
0.468101576925151,-0.8375959396187602,1.0,
0.7514889514619766,-0.5724669616349218,1.0,
0.5879449528825085,-0.8877562547127411,1.0,
0.6538999890049679,0.7724195023217881,1.0,
0.9613575681289944,0.32040035956537893,1.0,
0.9749874085725799,0.021268729628368472,1.0,
0.6314386584209554,0.8735436579368706,1.0,
0.5314324362363948,-0.8436504379832639,1.0,
-0.5477621639940483,0.8910781306902325,1.0,
-0.9670916212679429,0.06064686503212255,1.0,
-0.9525279119125752,-0.1407411500188975,1.0,
-0.43884098862292686,-0.9421800722271373,1.0,
0.023699613402464695,1.0261307506076032,1.0,
0.6846729929157276,-0.7373889340157137,1.0,
0.3350436783316542,0.9356431930376786,1.0,
0.20874736188863796,-1.0026065947286478,1.0,
-0.4511745175768116,-0.8915158171371277,1.0,
-0.9027421978993762,-0.40951080942069845,1.0,
-0.8407202315756965,0.5480281007140326,1.0,
-0.8235177976482133,0.7102983032988818,1.0,
-1.0041559327621146,-0.17756641793390943,1.0,
0.9965301149080628,-0.3012836267772894,1.0,
-0.8663516446703146,-0.5532772492546942,1.0,
0.9702968666543553,-0.08052269569237017,1.0,
0.1602022254732728,-1.0157766478821457,1.0,
-1.014191342086344,0.28216187669198367,1.0,
-0.9162937925684946,0.38229486715059396,1.0,
0.22642831918350065,-1.036027131617728,1.0,
0.8257408278257775,-0.5384265297863688,1.0,
-0.8052405122456774,0.7016803988353832,1.0,
0.7078624834935335,0.6709693465932656,1.0,
0.7028749547779066,-0.6192285679184696,1.0,
-0.3021643040555099,-0.9966049353996844,1.0,
0.926702503710129,-0.5766700676770102,1.0,
1.0606923814243805,-0.1716890627791331,1.0,
-0.36542463672431036,0.9453318454898236,1.0,
-0.45922075783096983,-0.913952945751541,1.0,
1.0148141096033492,-0.0025139040610643315,1.0,
0.6168494294836935,-0.8553964617647627,1.0,
0.980436388805973,0.4792565154789374,1.0,
0.8968663437260602,0.07322619248829854,1.0,
-0.8723744806257847,0.6168274118427504,1.0,
1.024774565348759,0.2739895432039471,1.0,
-0.9353685429919383,0.22786748226112996,1.0,
0.37787508707962925,-0.8282059465269243,1.0,
0.6334011507425397,0.7421193493253049,1.0,
-0.8747861022637379,0.27419760913068525,1.0,
-0.9066145905369658,-0.3352292046297988,1.0,
1.0290699748385153,0.16026861299190087,1.0,
-0.9543802573318586,0.20383634398843467,1.0,
-0.557211731437636,0.9296814021940166,1.0,
-0.35376992439701443,-0.9402411830564414,1.0,
-0.19032588172884352,0.9929029996408812,1.0,
0.9447121078819064,-0.06872949852574183,1.0,
-0.8942143114784238,0.42192349710115234,1.0,
-0.09862305351247042,1.0230746671191417,1.0,
0.811970065485416,0.53729975692356,1.0,
-0.93310457821069,0.2524951122576797,1.0,
0.8362500577983392,-0.4647205741622146,1.0,
0.9937757844669071,-0.05825519375149775,1.0,
-0.9994594503872984,-0.10425993094551483,1.0,
-0.5228713829733848,0.8858813280595735,1.0,
-0.7625406501029289,-0.6334374824446162,1.0,
0.5099248503851914,-1.0208816883074407,1.0,
-0.672237530863354,0.8463655884444385,1.0,
0.10707335654899855,-1.0628367119966138,1.0,
0.253925265477314,-1.0454428292380424,1.0,
0.9006624394232866,-0.536770728072377,1.0,
-0.8830328628559981,0.5065130866550672,1.0,
0.5108088704893956,0.8955540008527832,1.0,
-0.5536961091784895,-0.8842413043091403,1.0,
0.02626752119606893,1.0013575607558045,1.0,
0.2740555073699283,1.0532878671795793,1.0,
-0.2198259609172274,1.0086990883287197,1.0,
0.9643408648521092,0.046044678908446796,1.0,
-0.049256874286778836,0.9955374437669142,1.0,
1.0081882147844952,0.2715282117169777,1.0,
-0.6961712607698999,-0.7257795062795745,1.0,
-0.6265145244199708,-0.8120599774978919,1.0,
0.3623525677485342,0.8490063479429144,1.0,
-0.3467935257991442,0.9949033745221941,1.0,
-0.9688193255959734,0.0058185190757821525,1.0,
0.9145122222069514,-0.052149745739829875,1.0,
1.0411184812224696,-0.268343795058358,1.0,
-0.6572219832763525,0.7210622582030937,1.0,
0.38940611283112425,-0.9533751968644186,1.0,
0.5252240248386625,-0.8275122703084048,1.0,
1.0292498166794588,-0.19513233377131015,1.0,
-0.8982005388352245,0.4378754553698603,1.0,
-0.922076874231476,0.2572157439258631,1.0,
0.34662167169627567,1.0367376971725315,1.0,
-0.7145230358089175,-0.7781977223676481,1.0,
-0.7482797614117784,-0.7257604641498843,1.0,
-0.4418147431062057,-0.9404751006005722,1.0,
0.931327437262841,0.09742979922984099,1.0,
0.7956050010598331,0.6549249569319396,1.0,
-1.0326080338085886,0.4527913358268153,1.0,
-0.3675156063516353,1.010829823137709,1.0,
0.9043595947747988,-0.17319750388471059,1.0,
0.5017798610555189,-0.8977826237031127,1.0,
-0.08467483506683937,-0.9913165859063536,1.0,
-0.028313913925362554,1.0200770682963614,1.0,
0.9570001215926625,0.3172019495542302,1.0,
0.27756894074827454,0.9859328702929737,1.0,
0.21498386038064055,1.0236205465691792,1.0,
1.0221215608223533,-0.019078782063434274,1.0,
-0.14114862477978868,-0.9163239655720266,1.0,
0.6084823110936312,-0.8483492195740663,1.0,
0.8533193666788088,0.5708334813983303,1.0,
0.9176836114200569,0.308060988643083,1.0,
-0.6686862960309908,0.6770825296929579,1.0,
-0.13353690457425282,1.04179483888697,1.0,
0.6841364842093807,-0.6654124789073539,1.0,
0.9594474956231407,-0.17561030016490234,1.0,
0.6323146948064556,0.6809279750458535,1.0,
0.9251674802533165,-0.24749897918415173,1.0,
0.9558200289241703,0.05056801791429215,1.0,
-0.4353066132997293,-0.897500118547197,1.0,
-0.7434324354555641,-0.6899222145728021,1.0,
-1.0038926742915897,0.13106832578944289,1.0,
-0.7500239951134977,0.701741329208247,1.0,
0.7213274386286433,0.7299098476462184,1.0,
-0.9292740077958703,-0.27120702899347,1.0,
0.9157999606827184,0.43797838742635803,1.0,
0.3180213928504924,-0.9580626018030238,1.0,
0.18524249878776233,-1.025385849164231,1.0,
-1.0487841785397978,-0.12751558728061946,1.0,
-0.019764848954388875,0.9442113281847967,1.0,
-0.3131592216561329,-0.9714549491736393,1.0,
0.7001243604157051,-0.6564081461127149,1.0,
-0.9217629480398343,0.23096739343145192,1.0,
-0.09061820123127054,1.0124215874433775,1.0,
-0.9812753344892082,0.049910536318597556,1.0,
-0.7567991460002012,0.6515161950386305,1.0,
-0.1413840112640731,1.0389531236066218,1.0,
0.09696005264737685,-1.011365207801158,1.0,
0.040670294484910954,0.9529009206816843,1.0,
-0.2598708126402133,-0.9543347025089844,1.0,
-0.8641152010051554,-0.5026981750835573,1.0,
0.02400538243207625,0.9235508910715966,1.0,
0.6549740296683179,0.8590261374892905,1.0,
-0.10412613801570043,1.0054835148013432,1.0,
-0.7530891055875928,-0.6647194671024098,1.0,
0.37790447766629803,0.9312968793751029,1.0,
-0.31923238302001883,0.9273979705154336,1.0,
-0.8853658872776566,0.19941014279921915,1.0,
-0.3590693261950692,0.9060113458286368,1.0,
0.2357850939894599,0.9238427381508904,1.0,
0.8943153813319411,-0.07525853994776191,1.0,
0.617129018620786,0.7841528775292438,1.0,
-0.6795027788156142,0.6728399350845262,1.0,
-0.5677841019753528,0.886099720557962,1.0,
-0.1973768929199633,-0.9047947794239688,1.0,
0.2080708097452879,0.9994029974100712,1.0,
-0.5980814348982081,-0.8126110659924657,1.0,
-0.22061710001292373,0.9462228026594429,1.0,
0.7482574998099132,-0.5858226842001593,1.0,
-0.4123580420712235,0.9297969867477403,1.0,
-0.9315482554713767,0.38015186257859845,1.0,
-0.3028170831468824,-0.9638050162597711,1.0,
-0.5918503760226751,-0.8334329512991557,1.0,
0.06306580945098149,0.9595359153946602,1.0,
0.942030585035682,-0.5025080478145241,1.0,
0.22925206871236245,0.923752440356084,1.0,
0.5033960088412714,0.85061735139044,1.0,
0.6436342625584398,0.8052189815561465,1.0,
0.7386040856443589,-0.6609104911110143,1.0,
0.7929320004692002,-0.6535928670561342,1.0,
-0.0780216176604098,-1.0656023856856234,1.0,
0.7693748733505337,-0.6205011180790792,1.0,
-0.8881695975844865,0.7171435634903572,1.0,
-0.22044870404087596,-1.018413286576907,1.0,
-0.9164166448649169,0.49217429829854753,1.0,
0.7165580007158783,-0.6524050524806181,1.0,
0.9365673287203231,-0.2664653357971756,1.0,
1.0577029218764273,-0.03210738669427324,1.0,
0.32805082014108955,-0.9443525119095414,1.0,
0.7406741799194341,0.5546050218253786,1.0,
-0.6196311632156984,0.8056136075515934,1.0,
-0.6138878097745488,-0.7127143584041585,1.0,
0.6163508451576403,-0.7871554490032324,1.0,
-0.19545100485756345,-0.9371535624080992,1.0,
-0.21334762715698563,1.0218340366273317,1.0,
-0.8595748078141625,-0.6095700461892691,1.0,
-0.8772120794661937,-0.3262010988815078,1.0,
0.41173553802160145,-0.876945357455223,1.0,
0.8792773361046957,-0.011925223992584092,1.0,
-0.0638205675246124,1.0046133713046437,1.0,
-0.5866435201012145,0.7573871194742217,1.0,
-0.8144225875776094,0.5303050790809916,1.0,
-0.37947460352659335,-0.9040537246524549,1.0,
0.9501275277835066,-0.2893171432405762,1.0,
0.9810708836044766,0.14441909778051962,1.0,
0.9627455256875718,-0.33005094885848246,1.0,
0.022887606969816406,-0.9205998419307331,1.0,
0.513827605174576,0.8610894545267265,1.0,
-0.9106859593241128,0.008853742194786691,1.0,
0.9343959302080236,0.6070643256307455,1.0,
-0.9833584330455951,-0.3691101172990532,1.0,
-0.05275139152030968,1.006440134074476,1.0,
-0.3916661532030605,-0.904616587580091,1.0,
1.0440442319100918,0.1740801807335101,1.0,
-0.874902423359094,0.38991214357886106,1.0,
-0.4757893190877399,-0.8517628990825401,1.0,
-1.03124985933384,-0.3313225147619395,1.0,
0.9594916960828598,0.029195272378669757,1.0,
-0.10120620182738256,-1.063112618215704,1.0,
-0.6930236444738144,-0.5872147112627782,1.0,
0.5079386687581728,0.80730279866226,1.0,
0.2914756787188401,-0.8586515884117347,1.0,
0.8158222287605185,-0.6454808131015861,1.0,
-0.06702466719807733,0.9663931578504239,1.0,
-0.10950650332754762,-0.9861368248452532,1.0,
-1.0447613934065743,-0.12831739737148484,1.0,
0.22410655388087097,-1.0022272594608352,1.0,
-0.30955591541431865,0.956672564551601,1.0,
-0.9517408250887927,-0.3601013350230315,1.0,
-0.8824933597264932,0.543705128232545,1.0,
-0.033262881442277854,-0.9031566925424679,1.0,
-0.1287673501831682,-0.997081042292539,1.0,
0.5731911009735879,-0.8620364779843286,1.0,
0.6002662636475093,0.8335062355251152,1.0,
-0.49407137625020414,-0.9417213654417638,1.0,
0.5385988236358213,0.8718582233591187,1.0,
-0.8930542105684561,-0.4720393898947256,1.0,
-0.278319835363937,1.047099137806789,1.0,
0.5031629329133415,0.8815533019239092,1.0,
0.3805186600019308,0.9446356635754662,1.0,
-0.787675220994981,0.6225995981978933,1.0,
0.9993946862134884,0.2191849207731757,1.0,
1.0309958311754752,0.35130241760204883,1.0,
0.7975328549903585,-0.6116996473234093,1.0,
-0.708808760207952,0.6869683878206724,1.0,
-0.6735995615150642,-0.7225326833549681,1.0,
0.8854836562214786,-0.4287415239441884,1.0,
0.42127303623194134,0.9369749422635075,1.0,
0.9506390641889644,-0.046529712541190926,1.0,
0.6805577160395875,-0.7295168332237238,1.0,
-0.9862957714267733,-0.03271406435820377,1.0,
1.0393790834210312,0.10651489861319086,1.0,
0.29337827400191874,0.9403642419397316,1.0,
-0.8925582082151322,-0.36211505411401357,1.0,
-0.9870124553766635,-0.2236239940864275,1.0,
-0.7852659222909956,0.5749570848518167,1.0,
-0.9998848153508068,0.1937582098676615,1.0,
-0.5268991709331328,0.8123914999940297,1.0,
0.8889541796501399,0.6210851132020122,1.0,
0.4392506916735226,0.9163132204641018,1.0,
0.2652587091183337,-1.080544435246172,1.0,
-0.6195550104397053,-0.7103118645260795,1.0,
0.7972086141698581,-0.6784300870900289,1.0,
1.004523440083258,-0.23668396687496884,1.0,
0.005071262756975229,-1.044872490711706,1.0,
-0.9386461996661528,0.3814553951355314,1.0,
0.6022456043009032,0.829156218482516,1.0,
0.4826632973629452,0.859802856629631,1.0,
-0.5784487720963942,0.786586060209137,1.0,
-0.6088031813691142,-0.7568608107727943,1.0,
0.7502259825907779,0.6638683195781523,1.0,
1.053090590640966,-0.0436614369593511,1.0,
-0.7717089043892511,0.5039324459530903,1.0,
0.6979958421231008,-0.8168471004446972,1.0,
0.9304313134178192,0.33520034202462123,1.0,
-0.08279817382583968,0.980976876116261,1.0,
-0.7432156370122108,-0.5474714594596716,1.0,
-0.8246747628273008,0.6745934636173738,1.0,
-0.6876078411181132,0.6831797209541033,1.0,
-1.0512615674172106,-0.09978197382220033,1.0,
1.033889169431614,0.3232685700483083,1.0,
0.8691034297220502,0.46344529598387024,1.0,
-0.2967887908197501,-0.984746270331344,1.0,
0.9759303941049061,0.057498320555011015,1.0,
0.8540633564923825,0.3686124329139895,1.0,
-0.7540943965169838,0.7548863657621995,1.0,
0.6814976299585778,-0.8116770650076448,1.0,
0.18167393692471143,1.0931877256170774,1.0,
1.0737443229072838,0.027449847088541337,1.0,
0.6487790705014747,-0.7691347741778352,1.0,
-0.9800263061717439,0.1394355750715131,1.0,
1.033163793583262,-0.19369180169591202,1.0,
0.3549277466520666,-0.9142939683874928,1.0,
0.01898097509840537,-0.9905098861185545,1.0,
-0.38794383464053883,-0.8915493181094986,1.0,
-0.19809378889207205,-1.0494230049452227,1.0,
-0.988530903258453,0.16876342764102104,1.0,
0.8143377201568961,0.5969833886533888,1.0,
-0.3757984024428442,-0.9174057293075769,1.0,
-0.7318179100057014,-0.7526878433323851,1.0,
-0.3898599038881722,0.9427322927587622,1.0,
0.8840420262104011,0.47786056775636576,1.0,
0.038412048655340134,-1.0138907426002035,1.0,
-0.8491419069285251,0.5334859992010451,1.0,
-0.44097334600991794,-0.8553522046526932,1.0,
-1.0429553188726362,-0.14705236997186816,1.0,
-0.8652938896158285,-0.4898124774411651,1.0,
0.9929836640768186,-0.3148151816103622,1.0,
-0.49941616082320356,0.8448794135154577,1.0,
0.5163047724993381,0.861678388429144,1.0,
0.9526521379254078,-0.07497426684390579,1.0,
-1.0170395807131758,0.33363813342812837,1.0,
-0.9503519115355907,-0.5142270791777335,1.0,
0.31735561081746405,1.0014319809939136,1.0,
0.05986613964988475,-1.0117056590729294,1.0,
0.4548242316415472,-0.9460601945855798,1.0,
0.9929018182201012,0.2623075315900639,1.0,
0.6571953031281654,0.7368557667540361,1.0,
-0.03620161885651653,0.9425804712884439,1.0,
0.8486847899282296,-0.5428244547696411,1.0,
0.417870723832001,-0.8360307667163911,1.0,
-0.7455587215646823,-0.6505324061340007,1.0,
-0.15155500190190124,-0.9855216686744269,1.0,
-0.6185390360124224,0.7668524425300742,1.0,
-0.03823080508366928,-0.9612082358616015,1.0,
-0.9580172290985187,-0.39380140733671365,1.0,
-0.9446380281038902,0.46980255230767426,1.0,
1.0004581803047463,-0.05841825453302041,1.0,
0.6919335136727991,-0.7270013605351124,1.0,
-0.7198879273552784,-0.6922285753986077,1.0,
0.6044594224598482,0.7037088634977435,1.0,
-0.8510474790016829,0.559696017274515,1.0,
0.16120471139842574,-1.0304352536500252,1.0,
0.8322097647763604,0.7189468636921582,1.0,
0.6969400502592449,-0.7614235564245295,1.0,
0.5845515607269094,-0.861785613801538,1.0,
-0.9002407025698242,0.2299028007046529,1.0,
0.39511487033921683,0.9394843252899009,1.0,
-0.5034404805089423,-0.762501135651821,1.0,
0.6991652064108995,0.5627633447072972,1.0,
-0.864062871855982,-0.46132822531449813,1.0,
0.7408733345058363,0.6837941980414931,1.0,
0.4930310165686622,-0.8502620022467287,1.0,
0.06949291660535542,-1.0238413808512108,1.0,
-0.40583743307684894,-0.9371883416945314,1.0,
-0.7477567102234199,-0.6143490803676009,1.0,
-0.5235289176938716,0.864937422462219,1.0,
-0.6123888469809866,-0.7356588449916627,1.0,
-0.9565846531115615,-0.06850979915488764,1.0,
0.434018412145842,0.9238880558017952,1.0,
0.1333194437247472,0.9539102578427913,1.0,
1.0336820042473818,0.37066621540871697,1.0,
0.5518678262900928,0.7906361587411476,1.0,
-0.7595747868206947,-0.4418892774610667,1.0,
0.6613038859108111,0.8172295476982406,1.0,
0.629327471609037,0.7817701237634802,1.0,
-0.31137214495540105,1.0071042957393879,1.0,
-0.801511616235076,-0.6501365133800999,1.0,
0.3696754295314113,0.876018501260019,1.0,
-0.18388432263256121,-1.0530023952202805,1.0,
-0.9526477078958637,-0.24745819062131885,1.0,
0.5613945898234829,-0.9081671503325233,1.0,
-0.41187122858365266,-0.9083096531189624,1.0,
0.6113260752890788,-0.8037463306257322,1.0,
0.3366431640564903,-0.9909652764939246,1.0,
-0.5722801193272137,-0.9328927839084629,1.0,
-1.0906004306986672,-0.0996219300563667,1.0,
-0.7765889503017069,0.6670799609702319,1.0,
-0.7030260636174874,-0.7839518900477259,1.0,
0.7144271718055649,-0.6785264801209537,1.0,
0.193562521684094,-1.0911826998560596,1.0,
1.0416865037258114,-0.10295931870548525,1.0,
-0.5221958317580916,-0.8149851875066615,1.0,
-0.47990871719762235,0.7804373183350033,1.0,
-0.8239762523819437,0.7030864913339478,1.0,
0.8705179287151585,0.5569946373787262,1.0,
-0.8255115956821644,0.5820619651528733,1.0,
-0.2453222528082999,-0.8911371449061387,1.0,
0.9194283813198554,0.5031410887140664,1.0,
-0.03116205451115925,1.0327338972098516,1.0,
-0.9607927482907894,0.0991631524397872,1.0,
0.49720375266188677,-0.7483391677300298,1.0,
0.8927259993099218,0.6114120713964512,1.0,
0.3536881097734891,0.8648733360501729,1.0,
0.4195699107063716,-0.851164833581725,1.0,
0.9615861312571552,0.33977183131848915,1.0,
0.5163496947836923,-0.7880508404948332,1.0,
0.5010608077801543,0.8580397122591288,1.0,
0.34449944746338146,0.9015587410420199,1.0,
0.987585601810458,0.004674862632710955,1.0,
-0.6080745893253587,0.8353992336105192,1.0,
-0.6765167457944166,0.7470215758344098,1.0,
-0.16578778529744764,-0.949157161469445,1.0,
-0.05298848976909771,-0.9524767958437123,1.0,
-0.6221174368665245,0.6530055594962524,1.0,
0.9298172598771477,0.09268176161164624,1.0,
1.015414754922841,-0.024173509706416726,1.0,
-0.9742193208256213,0.2085471373858734,1.0,
0.8312614360599186,-0.582107296781322,1.0,
-0.14856254292503387,-0.9449645309273437,1.0,
0.9634840923150159,-0.2910790855021267,1.0,
-0.8862123547284141,-0.2946395832620619,1.0,
-0.43784721282244493,0.7990852089732057,1.0,
0.9782215295055613,-0.19187642665650245,1.0,
-0.9841654006576485,-0.34430672257632605,1.0,
-0.7577055213975171,-0.8080722918442504,1.0,
0.7769681065144025,-0.6088551023129798,1.0,
-0.23441199388314488,0.8848941723400224,1.0,
-0.9330180283826984,-0.48001652894021696,1.0,
0.8630550367971215,-0.6360412375379897,1.0,
0.7592763931650043,0.7818691347786937,1.0,
0.910331902960302,0.5095155030380667,1.0,
-1.0152607380649097,0.09768681855015729,1.0,
-0.31433642383749216,-0.8351885338557428,1.0,
-1.013552044047625,-0.16479598030221737,1.0,
0.31010413958440813,0.9166747545512774,1.0,
-1.0806367323481063,0.14969269035310495,1.0,
-0.8982216650890797,-0.4313694558303295,1.0,
-1.0258950383639653,0.24178160611973126,1.0,
0.942290586744168,-0.07332745685050726,1.0,
0.2785893229220639,-0.9936232386612122,1.0,
0.856450232090906,-0.46653335769629944,1.0,
0.7623909751323774,-0.5890858894659871,1.0,
-0.8823650392760541,0.48965150516048644,1.0,
-0.815710980428489,-0.5559388378701337,1.0,
-0.36688958218328493,-1.0187188204144078,1.0,
-0.6583665786257212,0.7546007291804125,1.0,
-0.24338285202964363,0.9981711657757614,1.0,
0.9940766823648917,-0.26920647951862425,1.0,
-0.3815238661532858,-0.9325496782448603,1.0,
-1.0479350762716322,-0.2407224991266467,1.0,
-0.5277250458076392,-0.9087427885689146,1.0,
0.11838413976161456,0.8982522643224382,1.0,
-0.21896473607352468,0.9640597276386982,1.0,
-0.8906012622563144,-0.2866185095523435,1.0,
-0.7290297506657554,-0.5588226443954301,1.0,
0.8013349984959254,0.6777666088219697,1.0,
0.06504496778598716,0.9084313512989327,1.0,
